timestamp_s,acc_x,acc_y,acc_z,accel_g, velocity_fps,yaw_deg, pitch_deg, roll_deg,pressure_hpa,altitude_ft,temp_f,flight_state,drogue1,drogue2,main1,main2
287.3,0.1,0.3,0.9,1.0,-3.0,-87.6,-5.5,18.8,988.8,62.3,86.9,7,Y,Y,Y,Y
287.4,0.1,0.3,0.9,1.0,3.1,-87.6,-5.5,18.8,988.7,65.4,86.9,7,Y,Y,Y,Y
287.5,0.1,0.3,0.9,1.0,-3.6,-87.6,-5.5,18.8,988.8,62.2,86.9,7,Y,Y,Y,Y
287.6,0.1,0.3,0.9,1.0,2.5,-87.6,-5.5,18.8,988.7,65.1,86.9,7,Y,Y,Y,Y
287.7,0.1,0.3,0.9,1.0,-0.8,-87.6,-5.5,18.8,988.7,63.8,86.8,7,Y,Y,Y,Y
287.8,0.1,0.3,0.9,1.0,7.0,-87.6,-5.5,18.8,988.6,67.9,86.8,7,Y,Y,Y,Y
287.9,0.1,0.3,0.9,1.0,4.9,-87.6,-5.5,18.8,988.6,67.0,86.8,7,Y,Y,Y,Y
288.0,0.1,0.3,0.9,1.0,-0.0,-87.6,-5.5,18.8,988.7,64.5,86.8,7,Y,Y,Y,Y
288.1,0.1,0.3,0.9,1.0,1.3,-87.6,-5.5,18.7,988.7,65.2,86.8,7,Y,Y,Y,Y
288.2,0.1,0.3,0.9,1.0,1.9,-87.6,-5.5,18.7,988.7,65.6,86.8,7,Y,Y,Y,Y
288.3,0.1,0.3,0.9,1.0,5.6,-87.6,-5.5,18.7,988.6,68.1,86.8,7,Y,Y,Y,Y
288.4,0.1,0.3,0.9,1.0,3.4,-87.6,-5.5,18.7,988.6,67.5,86.8,7,Y,Y,Y,Y
288.5,0.1,0.3,0.9,1.0,5.9,-87.6,-5.5,18.7,988.5,69.3,86.8,7,Y,Y,Y,Y
288.6,0.1,0.3,0.9,1.0,7.3,-87.6,-5.5,18.7,988.5,70.6,86.8,7,Y,Y,Y,Y
288.7,0.1,0.3,0.9,1.0,1.6,-87.6,-5.5,18.7,988.6,68.3,86.8,7,Y,Y,Y,Y
288.8,0.1,0.3,0.9,1.0,3.2,-87.6,-5.5,18.7,988.5,69.6,86.8,7,Y,Y,Y,Y
288.9,0.1,0.3,0.9,1.0,4.7,-87.6,-5.5,18.7,988.5,70.7,86.8,7,Y,Y,Y,Y
289.0,0.1,0.3,0.9,1.0,3.2,-87.6,-5.5,18.7,988.5,70.4,86.8,7,Y,Y,Y,Y
289.1,0.1,0.3,0.9,1.0,5.2,-87.6,-5.5,18.7,988.4,71.8,86.8,7,Y,Y,Y,Y
289.2,0.1,0.3,0.9,1.0,2.2,-87.6,-5.5,18.7,988.5,70.8,86.8,7,Y,Y,Y,Y
289.3,0.1,0.3,0.9,1.0,2.0,-87.6,-5.5,18.7,988.5,70.8,86.8,7,Y,Y,Y,Y
289.4,0.1,0.3,0.9,1.0,3.0,-87.6,-5.5,18.7,988.4,71.6,86.8,7,Y,Y,Y,Y
289.5,0.1,0.3,0.9,1.0,5.3,-87.6,-5.5,18.7,988.4,72.7,86.8,7,Y,Y,Y,Y
289.6,0.1,0.3,0.9,1.0,2.7,-87.6,-5.5,18.7,988.4,71.8,86.8,7,Y,Y,Y,Y
289.7,0.1,0.3,0.9,1.0,-0.7,-87.6,-5.5,18.7,988.5,70.3,86.8,7,Y,Y,Y,Y
289.8,0.1,0.3,0.9,1.0,-0.9,-87.6,-5.5,18.7,988.5,70.1,86.8,7,Y,Y,Y,Y
289.9,0.1,0.3,0.9,1.0,-4.2,-87.6,-5.5,18.7,988.6,68.3,86.8,7,Y,Y,Y,Y
290.0,0.1,0.3,0.9,1.0,-5.5,-87.6,-5.5,18.7,988.6,67.2,86.8,7,Y,Y,Y,Y
290.1,0.1,0.3,0.9,1.0,-3.7,-87.6,-5.5,18.7,988.6,67.6,86.8,7,Y,Y,Y,Y
290.2,0.1,0.3,0.9,1.0,0.3,-87.6,-5.5,18.7,988.5,69.4,86.8,7,Y,Y,Y,Y
290.3,0.1,0.3,0.9,1.0,-3.0,-87.6,-5.5,18.7,988.6,67.7,86.8,7,Y,Y,Y,Y
290.4,0.1,0.3,0.9,1.0,-0.5,-87.6,-5.5,18.7,988.5,68.9,86.8,7,Y,Y,Y,Y
290.5,0.1,0.3,0.9,1.0,-2.1,-87.6,-5.5,18.7,988.5,68.4,86.8,7,Y,Y,Y,Y
290.6,0.1,0.3,0.9,1.0,-0.3,-87.6,-5.5,18.7,988.5,69.3,86.8,7,Y,Y,Y,Y
290.7,0.1,0.3,0.9,1.0,2.2,-87.6,-5.5,18.7,988.5,70.5,86.8,7,Y,Y,Y,Y
290.8,0.1,0.3,0.9,1.0,-1.7,-87.6,-5.5,18.7,988.5,68.6,86.8,7,Y,Y,Y,Y
290.9,0.1,0.3,0.9,1.0,-1.1,-87.6,-5.5,18.7,988.5,69.4,86.8,7,Y,Y,Y,Y
291.0,0.1,0.3,0.9,1.0,0.2,-87.6,-5.5,18.7,988.5,70.0,86.8,7,Y,Y,Y,Y
291.1,0.1,0.3,0.9,1.0,1.4,-87.6,-5.5,18.7,988.5,70.7,86.8,7,Y,Y,Y,Y
291.2,0.1,0.3,0.9,1.0,1.2,-87.6,-5.5,18.7,988.5,70.5,86.8,7,Y,Y,Y,Y
291.3,0.1,0.3,0.9,1.0,2.2,-87.6,-5.5,18.7,988.5,71.1,86.8,7,Y,Y,Y,Y
291.4,0.1,0.3,0.9,1.0,-4.2,-87.6,-5.5,18.7,988.6,67.8,86.8,7,Y,Y,Y,Y
291.5,0.1,0.3,0.9,1.0,-2.1,-87.5,-5.5,18.7,988.5,68.6,86.8,7,Y,Y,Y,Y
291.6,0.1,0.3,0.9,1.0,0.4,-87.5,-5.5,18.7,988.5,69.7,86.8,7,Y,Y,Y,Y
291.7,0.1,0.3,0.9,1.0,-0.7,-87.5,-5.5,18.7,988.5,69.0,86.8,7,Y,Y,Y,Y
291.8,0.1,0.3,0.9,1.0,-4.7,-87.5,-5.5,18.7,988.6,66.8,86.8,7,Y,Y,Y,Y
291.9,0.1,0.3,0.9,1.0,-2.2,-87.5,-5.5,18.7,988.6,67.7,86.8,7,Y,Y,Y,Y
292.0,0.1,0.3,0.9,1.0,-0.7,-87.5,-5.5,18.7,988.6,68.0,86.8,7,Y,Y,Y,Y
292.1,0.1,0.3,0.9,1.0,-0.1,-87.5,-5.5,18.7,988.6,68.1,86.8,7,Y,Y,Y,Y
292.2,0.1,0.3,0.9,1.0,-2.4,-87.5,-5.5,18.7,988.6,66.7,86.8,7,Y,Y,Y,Y
292.3,0.1,0.3,0.9,1.0,-0.5,-87.5,-5.5,18.7,988.6,67.5,86.8,7,Y,Y,Y,Y
292.4,0.1,0.3,0.9,1.0,-2.7,-87.5,-5.5,18.7,988.6,66.5,86.8,7,Y,Y,Y,Y
292.5,0.1,0.3,0.9,1.0,0.6,-87.5,-5.5,18.7,988.6,68.1,86.8,7,Y,Y,Y,Y
292.6,0.1,0.3,0.9,1.0,0.6,-87.5,-5.5,18.7,988.6,68.2,86.8,7,Y,Y,Y,Y
292.7,0.1,0.3,0.9,1.0,1.2,-87.5,-5.5,18.7,988.5,68.6,86.8,7,Y,Y,Y,Y
292.8,0.1,0.3,0.9,1.0,2.6,-87.5,-5.5,18.7,988.5,69.5,86.8,7,Y,Y,Y,Y
292.9,0.1,0.3,0.9,1.0,1.9,-87.5,-5.5,18.7,988.5,69.6,86.8,7,Y,Y,Y,Y
293.0,0.1,0.3,0.9,1.0,5.6,-87.5,-5.5,18.7,988.4,71.7,86.8,7,Y,Y,Y,Y
293.1,0.1,0.3,0.9,1.0,3.4,-87.5,-5.5,18.7,988.5,70.9,86.8,7,Y,Y,Y,Y
293.2,0.1,0.3,0.9,1.0,2.4,-87.5,-5.5,18.7,988.5,70.7,86.8,7,Y,Y,Y,Y
293.3,0.1,0.3,0.9,1.0,5.3,-87.5,-5.5,18.6,988.4,72.8,86.7,7,Y,Y,Y,Y
293.4,0.1,0.3,0.9,1.0,3.1,-87.5,-5.5,18.7,988.4,71.9,86.7,7,Y,Y,Y,Y
293.5,0.1,0.3,0.9,1.0,2.9,-87.5,-5.5,18.7,988.4,72.2,86.7,7,Y,Y,Y,Y
293.6,0.1,0.3,0.9,1.0,2.1,-87.5,-5.5,18.7,988.4,72.0,86.7,7,Y,Y,Y,Y
293.7,0.1,0.3,0.9,1.0,2.9,-87.5,-5.5,18.7,988.4,72.7,86.7,7,Y,Y,Y,Y
293.8,0.1,0.3,0.9,1.0,2.4,-87.5,-5.5,18.7,988.4,72.7,86.7,7,Y,Y,Y,Y
293.9,0.1,0.3,0.9,1.0,-1.5,-87.5,-5.5,18.7,988.5,71.2,86.7,7,Y,Y,Y,Y
294.0,0.1,0.3,0.9,1.0,3.3,-87.5,-5.5,18.7,988.4,73.8,86.7,7,Y,Y,Y,Y
294.1,0.1,0.3,0.9,1.0,1.0,-87.5,-5.5,18.7,988.4,73.0,86.7,7,Y,Y,Y,Y
294.3,0.1,0.3,0.9,1.0,-1.8,-87.5,-5.5,18.6,988.4,71.8,86.7,7,Y,Y,Y,Y
294.4,0.1,0.3,0.9,1.0,3.8,-87.5,-5.5,18.7,988.3,74.5,86.7,7,Y,Y,Y,Y
294.5,0.1,0.3,0.9,1.0,-1.8,-87.5,-5.5,18.6,988.4,71.7,86.7,7,Y,Y,Y,Y
294.6,0.1,0.3,0.9,1.0,-0.1,-87.5,-5.5,18.7,988.4,72.5,86.8,7,Y,Y,Y,Y
294.7,0.1,0.3,0.9,1.0,-3.1,-87.5,-5.5,18.7,988.5,71.1,86.7,7,Y,Y,Y,Y
294.8,0.1,0.3,0.9,1.0,-0.0,-87.5,-5.5,18.7,988.4,72.4,86.8,7,Y,Y,Y,Y
294.9,0.1,0.3,0.9,1.0,-1.5,-87.5,-5.5,18.6,988.4,71.7,86.8,7,Y,Y,Y,Y
295.0,0.1,0.3,0.9,1.0,-0.9,-87.5,-5.5,18.7,988.4,71.9,86.8,7,Y,Y,Y,Y
295.1,0.1,0.3,0.9,1.0,-4.7,-87.6,-5.5,18.7,988.5,69.9,86.8,7,Y,Y,Y,Y
295.2,0.1,0.3,0.9,1.0,-3.2,-87.5,-5.5,18.7,988.5,70.2,86.8,7,Y,Y,Y,Y
295.3,0.1,0.3,0.9,1.0,-3.5,-87.5,-5.5,18.6,988.5,70.0,86.8,7,Y,Y,Y,Y
295.4,0.1,0.3,0.9,1.0,1.3,-87.5,-5.5,18.6,988.4,72.2,86.7,7,Y,Y,Y,Y
295.5,0.1,0.3,0.9,1.0,0.2,-87.5,-5.5,18.6,988.4,71.7,86.8,7,Y,Y,Y,Y
295.6,0.1,0.3,0.9,1.0,1.7,-87.5,-5.5,18.6,988.4,72.4,86.8,7,Y,Y,Y,Y
295.7,0.1,0.3,0.9,1.0,4.1,-87.5,-5.5,18.6,988.4,73.7,86.7,7,Y,Y,Y,Y
295.8,0.1,0.3,0.9,1.0,1.1,-87.5,-5.5,18.6,988.4,72.5,86.7,7,Y,Y,Y,Y
295.9,0.1,0.3,0.9,1.0,3.2,-87.5,-5.5,18.6,988.4,73.8,86.7,7,Y,Y,Y,Y
296.0,0.1,0.3,0.9,1.0,2.8,-87.5,-5.5,18.6,988.4,73.9,86.7,7,Y,Y,Y,Y
296.1,0.1,0.3,0.9,1.0,4.3,-87.5,-5.5,18.6,988.3,75.2,86.7,7,Y,Y,Y,Y
296.2,0.1,0.3,0.9,1.0,2.1,-87.5,-5.5,18.6,988.3,74.5,86.7,7,Y,Y,Y,Y
296.3,0.1,0.3,0.9,1.0,4.5,-87.5,-5.5,18.6,988.3,76.0,86.7,7,Y,Y,Y,Y
296.4,0.1,0.3,0.9,1.0,4.4,-87.5,-5.5,18.6,988.3,76.3,86.7,7,Y,Y,Y,Y
296.5,0.1,0.3,0.9,1.0,5.1,-87.5,-5.5,18.6,988.2,77.0,86.7,7,Y,Y,Y,Y
296.6,0.1,0.3,0.9,1.0,3.6,-87.5,-5.5,18.6,988.2,77.0,86.7,7,Y,Y,Y,Y
296.7,0.1,0.3,0.9,1.0,3.3,-87.5,-5.5,18.6,988.2,77.4,86.7,7,Y,Y,Y,Y
296.8,0.1,0.3,0.9,1.0,3.5,-87.5,-5.5,18.6,988.2,77.9,86.7,7,Y,Y,Y,Y
296.9,0.1,0.3,0.9,1.0,4.0,-87.5,-5.5,18.6,988.2,78.6,86.7,7,Y,Y,Y,Y
297.0,0.1,0.3,0.9,1.0,3.3,-87.5,-5.5,18.6,988.2,78.5,86.7,7,Y,Y,Y,Y
297.1,0.1,0.3,0.9,1.0,0.2,-87.5,-5.5,18.6,988.2,77.1,86.7,7,Y,Y,Y,Y
297.2,0.1,0.3,0.9,1.0,-3.7,-87.5,-5.5,18.6,988.3,75.0,86.7,7,Y,Y,Y,Y
297.3,0.1,0.3,0.9,1.0,-2.1,-87.5,-5.5,18.6,988.3,75.6,86.7,7,Y,Y,Y,Y
297.4,0.1,0.3,0.9,1.0,4.6,-87.5,-5.5,18.6,988.2,78.6,86.7,7,Y,Y,Y,Y
297.5,0.1,0.3,0.9,1.0,0.6,-87.5,-5.5,18.6,988.3,76.6,86.7,7,Y,Y,Y,Y
297.6,0.1,0.3,0.9,1.0,-2.0,-87.5,-5.5,18.6,988.3,74.9,86.7,7,Y,Y,Y,Y
297.7,0.1,0.3,0.9,1.0,-1.7,-87.5,-5.5,18.6,988.3,75.3,86.7,7,Y,Y,Y,Y
297.8,0.1,0.3,0.9,1.0,2.3,-87.5,-5.5,18.6,988.2,77.4,86.7,7,Y,Y,Y,Y
297.9,0.1,0.3,0.9,1.0,1.6,-87.5,-5.5,18.6,988.2,77.2,86.7,7,Y,Y,Y,Y
298.0,0.1,0.3,0.9,1.0,1.2,-87.5,-5.5,18.6,988.2,77.0,86.7,7,Y,Y,Y,Y
298.1,0.1,0.3,0.9,1.0,1.2,-87.5,-5.5,18.6,988.2,77.1,86.7,7,Y,Y,Y,Y
298.2,0.1,0.3,0.9,1.0,2.9,-87.5,-5.5,18.6,988.2,78.1,86.7,7,Y,Y,Y,Y
298.3,0.1,0.3,0.9,1.0,3.9,-87.5,-5.5,18.6,988.2,78.8,86.6,7,Y,Y,Y,Y
298.4,0.1,0.3,0.9,1.0,5.0,-87.5,-5.5,18.6,988.2,79.5,86.6,7,Y,Y,Y,Y
298.5,0.1,0.3,0.9,1.0,4.9,-87.5,-5.5,18.6,988.1,79.8,86.6,7,Y,Y,Y,Y
298.6,0.1,0.3,0.9,1.0,4.3,-87.5,-5.5,18.6,988.1,79.7,86.6,7,Y,Y,Y,Y
298.7,0.1,0.3,0.9,1.0,6.4,-87.5,-5.5,18.6,988.1,81.4,86.6,7,Y,Y,Y,Y
298.8,0.1,0.3,0.9,1.0,8.0,-87.5,-5.4,18.6,988.0,82.8,86.6,7,Y,Y,Y,Y
298.9,0.1,0.3,0.9,1.0,8.3,-87.5,-5.5,18.6,988.0,83.5,86.6,7,Y,Y,Y,Y
299.0,0.1,0.3,0.9,1.0,5.4,-87.5,-5.5,18.6,988.0,82.7,86.6,7,Y,Y,Y,Y
299.1,0.1,0.3,0.9,1.0,5.9,-87.5,-5.5,18.6,988.0,83.5,86.6,7,Y,Y,Y,Y
299.2,0.1,0.3,0.9,1.0,6.9,-87.5,-5.5,18.6,988.0,84.6,86.6,7,Y,Y,Y,Y
299.3,0.1,0.3,0.9,1.0,2.4,-87.5,-5.5,18.6,988.0,82.8,86.6,7,Y,Y,Y,Y
299.4,0.1,0.3,0.9,1.0,-1.2,-87.5,-5.5,18.6,988.1,81.3,86.6,7,Y,Y,Y,Y
299.5,0.1,0.3,0.9,1.0,0.8,-87.5,-5.5,18.6,988.1,82.4,86.6,7,Y,Y,Y,Y
299.6,0.1,0.3,0.9,1.0,1.2,-87.5,-5.5,18.6,988.0,82.8,86.6,7,Y,Y,Y,Y
299.7,0.1,0.3,0.9,1.0,1.2,-87.5,-5.5,18.6,988.0,82.9,86.6,7,Y,Y,Y,Y
299.8,0.1,0.3,0.9,1.0,-0.0,-87.5,-5.5,18.6,988.0,82.4,86.6,7,Y,Y,Y,Y
299.9,0.1,0.3,0.9,1.0,-0.8,-87.5,-5.4,18.6,988.1,82.0,86.6,7,Y,Y,Y,Y
300.0,0.1,0.3,0.9,1.0,-3.9,-87.5,-5.4,18.6,988.1,80.6,86.6,7,Y,Y,Y,Y
300.1,0.1,0.3,0.9,1.0,0.9,-87.5,-5.4,18.6,988.0,83.0,86.6,7,Y,Y,Y,Y
300.2,0.1,0.3,0.9,1.0,2.5,-87.5,-5.4,18.6,988.0,84.0,86.6,7,Y,Y,Y,Y
300.3,0.1,0.3,0.9,1.0,3.1,-87.5,-5.4,18.6,988.0,84.4,86.6,7,Y,Y,Y,Y
300.4,0.1,0.3,0.9,1.0,-0.4,-87.5,-5.4,18.6,988.0,82.8,86.6,7,Y,Y,Y,Y
300.5,0.1,0.3,0.9,1.0,0.4,-87.5,-5.4,18.6,988.0,83.5,86.6,7,Y,Y,Y,Y
300.6,0.1,0.3,0.9,1.0,-2.8,-87.5,-5.5,18.6,988.1,81.5,86.6,7,Y,Y,Y,Y
300.7,0.1,0.3,0.9,1.0,-0.5,-87.5,-5.5,18.6,988.1,82.4,86.6,7,Y,Y,Y,Y
300.8,0.1,0.3,0.9,1.0,-1.8,-87.5,-5.5,18.6,988.1,81.7,86.6,7,Y,Y,Y,Y
300.9,0.1,0.3,0.9,1.0,-2.2,-87.5,-5.5,18.6,988.1,81.5,86.6,7,Y,Y,Y,Y
301.0,0.1,0.3,0.9,1.0,-1.3,-87.5,-5.5,18.6,988.1,81.7,86.6,7,Y,Y,Y,Y
301.1,0.1,0.3,0.9,1.0,-3.2,-87.5,-5.5,18.6,988.1,80.3,86.6,7,Y,Y,Y,Y
301.2,0.1,0.3,0.9,1.0,-4.3,-87.5,-5.5,18.6,988.2,79.4,86.6,7,Y,Y,Y,Y
301.3,0.1,0.3,0.9,1.0,-0.4,-87.5,-5.5,18.6,988.1,81.1,86.6,7,Y,Y,Y,Y
301.4,0.1,0.3,0.9,1.0,0.9,-87.5,-5.5,18.6,988.1,81.5,86.6,7,Y,Y,Y,Y
301.5,0.1,0.3,0.9,1.0,1.1,-87.5,-5.5,18.6,988.1,81.3,86.6,7,Y,Y,Y,Y
301.6,0.1,0.3,0.9,1.0,2.5,-87.5,-5.5,18.6,988.1,82.0,86.6,7,Y,Y,Y,Y
301.7,0.1,0.3,0.9,1.0,-1.4,-87.5,-5.5,18.6,988.1,80.1,86.6,7,Y,Y,Y,Y
301.8,0.1,0.3,0.9,1.0,-3.7,-87.5,-5.4,18.6,988.2,78.8,86.6,7,Y,Y,Y,Y
301.9,0.1,0.3,0.9,1.0,0.1,-87.5,-5.4,18.6,988.1,80.7,86.6,7,Y,Y,Y,Y
302.0,0.1,0.3,0.9,1.0,0.7,-87.5,-5.4,18.6,988.1,81.1,86.6,7,Y,Y,Y,Y
302.1,0.1,0.3,0.9,1.0,2.9,-87.5,-5.5,18.6,988.1,82.3,86.6,7,Y,Y,Y,Y
302.2,0.1,0.3,0.9,1.0,3.8,-87.5,-5.5,18.6,988.0,82.9,86.6,7,Y,Y,Y,Y
302.3,0.1,0.3,0.9,1.0,1.9,-87.5,-5.4,18.6,988.1,82.2,86.6,7,Y,Y,Y,Y
302.4,0.1,0.3,0.9,1.0,1.0,-87.5,-5.5,18.6,988.1,81.7,86.6,7,Y,Y,Y,Y
302.5,0.1,0.3,0.9,1.0,-0.6,-87.5,-5.4,18.5,988.1,81.2,86.6,7,Y,Y,Y,Y
302.6,0.1,0.3,0.9,1.0,3.1,-87.5,-5.4,18.5,988.0,83.4,86.6,7,Y,Y,Y,Y
302.7,0.1,0.3,0.9,1.0,6.2,-87.5,-5.4,18.5,987.9,85.4,86.6,7,Y,Y,Y,Y
302.8,0.1,0.3,0.9,1.0,8.7,-87.5,-5.4,18.5,987.9,87.3,86.6,7,Y,Y,Y,Y
302.9,0.1,0.3,0.9,1.0,5.2,-87.5,-5.4,18.5,987.9,86.2,86.5,7,Y,Y,Y,Y
303.0,0.1,0.3,0.9,1.0,7.6,-87.5,-5.4,18.5,987.8,88.3,86.5,7,Y,Y,Y,Y
303.1,0.1,0.3,0.9,1.0,7.5,-87.5,-5.4,18.5,987.8,88.8,86.5,7,Y,Y,Y,Y
303.2,0.1,0.3,0.9,1.0,11.6,-87.5,-5.4,18.5,987.7,91.6,86.5,7,Y,Y,Y,Y
303.3,0.1,0.3,0.9,1.0,9.0,-87.5,-5.4,18.5,987.7,91.3,86.5,7,Y,Y,Y,Y
303.4,0.1,0.3,0.9,1.0,7.6,-87.5,-5.4,18.5,987.7,91.4,86.5,7,Y,Y,Y,Y
303.5,0.1,0.3,0.9,1.0,9.3,-87.5,-5.4,18.5,987.7,92.9,86.4,7,Y,Y,Y,Y
303.6,0.1,0.3,0.9,1.0,5.1,-87.5,-5.4,18.5,987.7,91.5,86.4,7,Y,Y,Y,Y
303.7,0.1,0.3,0.9,1.0,2.4,-87.5,-5.4,18.5,987.8,90.4,86.4,7,Y,Y,Y,Y
303.8,0.1,0.3,0.9,1.0,3.9,-87.5,-5.4,18.6,987.7,91.5,86.4,7,Y,Y,Y,Y
303.9,0.1,0.3,0.9,1.0,4.5,-87.5,-5.4,18.6,987.7,92.1,86.5,7,Y,Y,Y,Y
304.0,0.1,0.3,0.9,1.0,1.5,-87.5,-5.4,18.5,987.7,91.0,86.5,7,Y,Y,Y,Y
304.1,0.1,0.3,0.9,1.0,1.0,-87.5,-5.4,18.5,987.8,90.7,86.5,7,Y,Y,Y,Y
304.2,0.1,0.3,0.9,1.0,0.5,-87.5,-5.4,18.5,987.8,90.3,86.5,7,Y,Y,Y,Y
304.3,0.1,0.3,0.9,1.0,0.6,-87.5,-5.4,18.5,987.8,90.2,86.5,7,Y,Y,Y,Y
304.4,0.1,0.3,0.9,1.0,-0.0,-87.5,-5.4,18.5,987.8,89.9,86.5,7,Y,Y,Y,Y
304.5,0.1,0.3,0.9,1.0,4.2,-87.5,-5.4,18.5,987.7,92.3,86.5,7,Y,Y,Y,Y
304.6,0.1,0.3,0.9,1.0,1.2,-87.5,-5.4,18.5,987.8,90.6,86.5,7,Y,Y,Y,Y
304.7,0.1,0.3,0.9,1.0,4.5,-87.5,-5.4,18.5,987.7,92.6,86.5,7,Y,Y,Y,Y
304.8,0.1,0.3,0.9,1.0,4.5,-87.5,-5.4,18.5,987.7,92.7,86.4,7,Y,Y,Y,Y
304.9,0.1,0.3,0.9,1.0,3.2,-87.5,-5.4,18.5,987.7,92.3,86.4,7,Y,Y,Y,Y
305.0,0.1,0.3,0.9,1.0,1.4,-87.5,-5.4,18.5,987.7,91.6,86.4,7,Y,Y,Y,Y
305.1,0.1,0.3,0.9,1.0,0.3,-87.5,-5.4,18.5,987.7,91.2,86.4,7,Y,Y,Y,Y
305.2,0.1,0.3,0.9,1.0,-1.9,-87.5,-5.4,18.5,987.8,90.3,86.4,7,Y,Y,Y,Y
305.3,0.1,0.3,0.9,1.0,-1.0,-87.5,-5.4,18.5,987.8,90.8,86.5,7,Y,Y,Y,Y
305.4,0.1,0.3,0.9,1.0,0.5,-87.5,-5.4,18.5,987.7,91.6,86.4,7,Y,Y,Y,Y
305.5,0.1,0.3,0.9,1.0,0.8,-87.5,-5.4,18.5,987.7,91.9,86.5,7,Y,Y,Y,Y
305.6,0.1,0.3,0.9,1.0,0.8,-87.5,-5.4,18.5,987.7,92.1,86.4,7,Y,Y,Y,Y
305.7,0.1,0.3,0.9,1.0,4.2,-87.5,-5.4,18.5,987.6,94.2,86.4,7,Y,Y,Y,Y
305.8,0.1,0.3,0.9,1.0,0.6,-87.5,-5.4,18.5,987.7,92.9,86.4,7,Y,Y,Y,Y
305.9,0.1,0.3,0.9,1.0,-2.0,-87.5,-5.4,18.5,987.7,91.4,86.4,7,Y,Y,Y,Y
306.0,0.1,0.3,0.9,1.0,0.5,-87.5,-5.4,18.5,987.7,92.6,86.4,7,Y,Y,Y,Y
306.1,0.1,0.3,0.9,1.0,-2.3,-87.5,-5.4,18.5,987.7,91.2,86.4,7,Y,Y,Y,Y
306.2,0.1,0.3,0.9,1.0,2.1,-87.5,-5.4,18.5,987.7,93.3,86.4,7,Y,Y,Y,Y
306.3,0.1,0.3,0.9,1.0,1.1,-87.5,-5.4,18.5,987.7,92.9,86.4,7,Y,Y,Y,Y
306.4,0.1,0.3,0.9,1.0,2.8,-87.5,-5.4,18.5,987.6,94.0,86.4,7,Y,Y,Y,Y
306.5,0.1,0.3,0.9,1.0,1.3,-87.5,-5.4,18.5,987.7,93.4,86.4,7,Y,Y,Y,Y
306.6,0.1,0.3,0.9,1.0,-1.3,-87.5,-5.4,18.5,987.7,92.3,86.4,7,Y,Y,Y,Y
306.7,0.1,0.3,0.9,1.0,3.6,-87.5,-5.4,18.5,987.6,94.7,86.4,7,Y,Y,Y,Y
306.8,0.1,0.3,0.9,1.0,2.1,-87.5,-5.4,18.5,987.6,94.0,86.4,7,Y,Y,Y,Y
306.9,0.1,0.3,0.9,1.0,-2.3,-87.5,-5.4,18.5,987.7,91.8,86.4,7,Y,Y,Y,Y
307.0,0.1,0.3,0.9,1.0,-4.0,-87.5,-5.4,18.5,987.8,90.6,86.4,7,Y,Y,Y,Y
307.1,0.1,0.3,0.9,1.0,-0.1,-87.5,-5.4,18.5,987.7,92.6,86.4,7,Y,Y,Y,Y
307.2,0.1,0.3,0.9,1.0,1.0,-87.5,-5.4,18.5,987.7,93.3,86.4,7,Y,Y,Y,Y
307.3,0.1,0.3,0.9,1.0,3.5,-87.5,-5.4,18.5,987.6,94.5,86.4,7,Y,Y,Y,Y
307.4,0.1,0.3,0.9,1.0,2.8,-87.5,-5.4,18.5,987.6,94.5,86.4,7,Y,Y,Y,Y
307.5,0.1,0.3,0.9,1.0,-0.6,-87.5,-5.4,18.5,987.7,92.7,86.4,7,Y,Y,Y,Y
307.6,0.1,0.3,0.9,1.0,-0.7,-87.5,-5.4,18.5,987.7,92.6,86.4,7,Y,Y,Y,Y
307.7,0.1,0.3,0.9,1.0,-0.3,-87.5,-5.4,18.5,987.7,92.8,86.4,7,Y,Y,Y,Y
307.8,0.1,0.3,0.9,1.0,-0.7,-87.5,-5.4,18.5,987.7,92.7,86.4,7,Y,Y,Y,Y
307.9,0.1,0.3,0.9,1.0,-1.3,-87.5,-5.4,18.5,987.7,92.3,86.4,7,Y,Y,Y,Y
308.0,0.1,0.3,0.9,1.0,1.6,-87.5,-5.4,18.5,987.7,93.6,86.4,7,Y,Y,Y,Y
308.1,0.1,0.3,0.9,1.0,-0.0,-87.5,-5.4,18.5,987.7,92.8,86.4,7,Y,Y,Y,Y
308.2,0.1,0.3,0.9,1.0,-1.4,-87.5,-5.4,18.5,987.7,92.3,86.4,7,Y,Y,Y,Y
308.3,0.1,0.3,0.9,1.0,1.4,-87.5,-5.4,18.5,987.6,93.8,86.4,7,Y,Y,Y,Y
308.4,0.1,0.3,0.9,1.0,-2.4,-87.5,-5.4,18.5,987.7,91.9,86.4,7,Y,Y,Y,Y
308.5,0.1,0.3,0.9,1.0,-0.0,-87.5,-5.4,18.5,987.7,92.9,86.4,7,Y,Y,Y,Y
308.6,0.1,0.3,0.9,1.0,-0.5,-87.5,-5.4,18.5,987.7,92.4,86.4,7,Y,Y,Y,Y
308.7,0.1,0.3,0.9,1.0,-5.1,-87.5,-5.4,18.5,987.8,90.0,86.5,7,Y,Y,Y,Y
308.8,0.1,0.3,0.9,1.0,-2.2,-87.5,-5.4,18.5,987.7,91.3,86.5,7,Y,Y,Y,Y
308.9,0.1,0.3,0.9,1.0,-1.6,-87.5,-5.4,18.5,987.7,91.3,86.5,7,Y,Y,Y,Y
